"TIME","GEO","SPDEPS","UNIT","Value","Flag and Footnotes"
"2009","Union européenne (composition actuelle)","Prestations de protection sociale","Millions d'euros","3388689,47","p"
"2009","Union européenne (composition actuelle)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","3481685,28","p"
"2009","Union européenne (composition actuelle)","Prestations de protection sociale","Euro par habitant","6740,94","p"
"2009","Union européenne (composition actuelle)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","6925,93","p"
"2009","Union européenne (composition actuelle)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (composition actuelle)","Dépenses de fonctionnement","Millions d'euros","110695,31","p"
"2009","Union européenne (composition actuelle)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","113733,12","p"
"2009","Union européenne (composition actuelle)","Dépenses de fonctionnement","Euro par habitant","220,20","p"
"2009","Union européenne (composition actuelle)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","226,24","p"
"2009","Union européenne (composition actuelle)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (composition actuelle)","Autres dépenses","Millions d'euros","40537,22","p"
"2009","Union européenne (composition actuelle)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","41649,68","p"
"2009","Union européenne (composition actuelle)","Autres dépenses","Euro par habitant","80,64","p"
"2009","Union européenne (composition actuelle)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","82,85","p"
"2009","Union européenne (composition actuelle)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (composition actuelle)","Maladie/Soins de santé","Millions d'euros","988437,42","p"
"2009","Union européenne (composition actuelle)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","1015563,11","p"
"2009","Union européenne (composition actuelle)","Maladie/Soins de santé","Euro par habitant","1966,25","p"
"2009","Union européenne (composition actuelle)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2020,21","p"
"2009","Union européenne (composition actuelle)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Total des dépenses","Millions d'euros","3530437,73","p"
"2009","Union européenne (avant l'accession de la Croatie)","Total des dépenses","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Total des dépenses","Euro par habitant","7083,59","p"
"2009","Union européenne (avant l'accession de la Croatie)","Total des dépenses","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Prestations de protection sociale","Millions d'euros","3379453,65","p"
"2009","Union européenne (avant l'accession de la Croatie)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Prestations de protection sociale","Euro par habitant","6780,65","p"
"2009","Union européenne (avant l'accession de la Croatie)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Dépenses de fonctionnement","Millions d'euros","110479,69","p"
"2009","Union européenne (avant l'accession de la Croatie)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Dépenses de fonctionnement","Euro par habitant","221,67","p"
"2009","Union européenne (avant l'accession de la Croatie)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Autres dépenses","Millions d'euros","40504,39","p"
"2009","Union européenne (avant l'accession de la Croatie)","Autres dépenses","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Autres dépenses","Euro par habitant","81,27","p"
"2009","Union européenne (avant l'accession de la Croatie)","Autres dépenses","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Maladie/Soins de santé","Millions d'euros","985255,84","p"
"2009","Union européenne (avant l'accession de la Croatie)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Maladie/Soins de santé","Euro par habitant","1976,85","p"
"2009","Union européenne (avant l'accession de la Croatie)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Union européenne (avant l'accession de la Croatie)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (15 pays)","Total des dépenses","Millions d'euros","3351651,71","p"
"2009","Union européenne (15 pays)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","3434104,56","p"
"2009","Union européenne (15 pays)","Total des dépenses","Euro par habitant","8449,25","p"
"2009","Union européenne (15 pays)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","8657,10","p"
"2009","Union européenne (15 pays)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (15 pays)","Prestations de protection sociale","Millions d'euros","3204810,43","p"
"2009","Union européenne (15 pays)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","3283650,89","p"
"2009","Union européenne (15 pays)","Prestations de protection sociale","Euro par habitant","8079,07","p"
"2009","Union européenne (15 pays)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8277,82","p"
"2009","Union européenne (15 pays)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (15 pays)","Dépenses de fonctionnement","Millions d'euros","106521,77","p"
"2009","Union européenne (15 pays)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","109142,28","p"
"2009","Union européenne (15 pays)","Dépenses de fonctionnement","Euro par habitant","268,53","p"
"2009","Union européenne (15 pays)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","275,14","p"
"2009","Union européenne (15 pays)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (15 pays)","Autres dépenses","Millions d'euros","40319,51","p"
"2009","Union européenne (15 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","41311,40","p"
"2009","Union européenne (15 pays)","Autres dépenses","Euro par habitant","101,64","p"
"2009","Union européenne (15 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","104,14","p"
"2009","Union européenne (15 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Union européenne (15 pays)","Maladie/Soins de santé","Millions d'euros","939463,77","p"
"2009","Union européenne (15 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","962575,20","p"
"2009","Union européenne (15 pays)","Maladie/Soins de santé","Euro par habitant","2368,31","p"
"2009","Union européenne (15 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2426,58","p"
"2009","Union européenne (15 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (19 pays)","Total des dépenses","Millions d'euros","2728190,35","p"
"2009","Zone euro (19 pays)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2768050,27","p"
"2009","Zone euro (19 pays)","Total des dépenses","Euro par habitant","8147,05","p"
"2009","Zone euro (19 pays)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","8266,09","p"
"2009","Zone euro (19 pays)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (19 pays)","Prestations de protection sociale","Millions d'euros","2597655,03","p"
"2009","Zone euro (19 pays)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2635607,78","p"
"2009","Zone euro (19 pays)","Prestations de protection sociale","Euro par habitant","7757,24","p"
"2009","Zone euro (19 pays)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","7870,58","p"
"2009","Zone euro (19 pays)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (19 pays)","Dépenses de fonctionnement","Millions d'euros","96169,62","p"
"2009","Zone euro (19 pays)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","97574,70","p"
"2009","Zone euro (19 pays)","Dépenses de fonctionnement","Euro par habitant","287,19","p"
"2009","Zone euro (19 pays)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","291,38","p"
"2009","Zone euro (19 pays)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (19 pays)","Autres dépenses","Millions d'euros","34365,70","p"
"2009","Zone euro (19 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","34867,79","p"
"2009","Zone euro (19 pays)","Autres dépenses","Euro par habitant","102,62","p"
"2009","Zone euro (19 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","104,12","p"
"2009","Zone euro (19 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (19 pays)","Maladie/Soins de santé","Millions d'euros","772867,26","p"
"2009","Zone euro (19 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","784159,15","p"
"2009","Zone euro (19 pays)","Maladie/Soins de santé","Euro par habitant","2307,97","p"
"2009","Zone euro (19 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2341,69","p"
"2009","Zone euro (19 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (18 pays)","Total des dépenses","Millions d'euros","2722538,52","p"
"2009","Zone euro (18 pays)","Total des dépenses","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Total des dépenses","Euro par habitant","8207,70","p"
"2009","Zone euro (18 pays)","Total des dépenses","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (18 pays)","Prestations de protection sociale","Millions d'euros","2592166,13","p"
"2009","Zone euro (18 pays)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Prestations de protection sociale","Euro par habitant","7814,66","p"
"2009","Zone euro (18 pays)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (18 pays)","Dépenses de fonctionnement","Millions d'euros","96035,05","p"
"2009","Zone euro (18 pays)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Dépenses de fonctionnement","Euro par habitant","289,52","p"
"2009","Zone euro (18 pays)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (18 pays)","Autres dépenses","Millions d'euros","34337,33","p"
"2009","Zone euro (18 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Autres dépenses","Euro par habitant","103,52","p"
"2009","Zone euro (18 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'euros","771410,17","p"
"2009","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Maladie/Soins de santé","Euro par habitant","2325,59","p"
"2009","Zone euro (18 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)",":",""
"2009","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (12 pays)","Total des dépenses","Millions d'euros","2691559,14","p"
"2009","Zone euro (12 pays)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2731077,84","p"
"2009","Zone euro (12 pays)","Total des dépenses","Euro par habitant","8422,11","p"
"2009","Zone euro (12 pays)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","8545,76","p"
"2009","Zone euro (12 pays)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (12 pays)","Prestations de protection sociale","Millions d'euros","2561846,23","p"
"2009","Zone euro (12 pays)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2599460,42","p"
"2009","Zone euro (12 pays)","Prestations de protection sociale","Euro par habitant","8016,22","p"
"2009","Zone euro (12 pays)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8133,92","p"
"2009","Zone euro (12 pays)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'euros","95429,75","p"
"2009","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","96830,89","p"
"2009","Zone euro (12 pays)","Dépenses de fonctionnement","Euro par habitant","298,61","p"
"2009","Zone euro (12 pays)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","302,99","p"
"2009","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (12 pays)","Autres dépenses","Millions d'euros","34283,16","p"
"2009","Zone euro (12 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","34786,52","p"
"2009","Zone euro (12 pays)","Autres dépenses","Euro par habitant","107,27","p"
"2009","Zone euro (12 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","108,85","p"
"2009","Zone euro (12 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2009","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'euros","762298,22","p"
"2009","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","773490,63","p"
"2009","Zone euro (12 pays)","Maladie/Soins de santé","Euro par habitant","2385,29","p"
"2009","Zone euro (12 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2420,31","p"
"2009","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2009","Belgique","Total des dépenses","Millions d'euros","104598,54",""
"2009","Belgique","Total des dépenses","Millions d'euros (aux prix constants de 2010)","106539,69",""
"2009","Belgique","Total des dépenses","Euro par habitant","9688,20",""
"2009","Belgique","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9867,99",""
"2009","Belgique","Total des dépenses","Millions d'unités de monnaie nationale","104598,54",""
"2009","Belgique","Prestations de protection sociale","Millions d'euros","99424,76",""
"2009","Belgique","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","101269,90",""
"2009","Belgique","Prestations de protection sociale","Euro par habitant","9208,99",""
"2009","Belgique","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9379,89",""
"2009","Belgique","Prestations de protection sociale","Millions d'unités de monnaie nationale","99424,76",""
"2009","Belgique","Dépenses de fonctionnement","Millions d'euros","3229,53",""
"2009","Belgique","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","3289,47",""
"2009","Belgique","Dépenses de fonctionnement","Euro par habitant","299,13",""
"2009","Belgique","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","304,68",""
"2009","Belgique","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","3229,53",""
"2009","Belgique","Autres dépenses","Millions d'euros","1944,24",""
"2009","Belgique","Autres dépenses","Millions d'euros (aux prix constants de 2010)","1980,33",""
"2009","Belgique","Autres dépenses","Euro par habitant","180,08",""
"2009","Belgique","Autres dépenses","Euro par habitant (aux prix constants de 2010)","183,42",""
"2009","Belgique","Autres dépenses","Millions d'unités de monnaie nationale","1944,24",""
"2009","Belgique","Maladie/Soins de santé","Millions d'euros","28223,14",""
"2009","Belgique","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","28746,91",""
"2009","Belgique","Maladie/Soins de santé","Euro par habitant","2614,10",""
"2009","Belgique","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2662,62",""
"2009","Belgique","Maladie/Soins de santé","Millions d'unités de monnaie nationale","28223,14",""
"2009","Bulgarie","Total des dépenses","Millions d'euros","6006,50",""
"2009","Bulgarie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","6174,82",""
"2009","Bulgarie","Total des dépenses","Euro par habitant","806,84",""
"2009","Bulgarie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","829,45",""
"2009","Bulgarie","Total des dépenses","Millions d'unités de monnaie nationale","11747,51",""
"2009","Bulgarie","Prestations de protection sociale","Millions d'euros","5828,30",""
"2009","Bulgarie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","5991,63",""
"2009","Bulgarie","Prestations de protection sociale","Euro par habitant","782,91",""
"2009","Bulgarie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","804,85",""
"2009","Bulgarie","Prestations de protection sociale","Millions d'unités de monnaie nationale","11398,98",""
"2009","Bulgarie","Dépenses de fonctionnement","Millions d'euros","130,14","e"
"2009","Bulgarie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","133,78","e"
"2009","Bulgarie","Dépenses de fonctionnement","Euro par habitant","17,48","e"
"2009","Bulgarie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","17,97","e"
"2009","Bulgarie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","254,52","e"
"2009","Bulgarie","Autres dépenses","Millions d'euros","48,06",""
"2009","Bulgarie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","49,41",""
"2009","Bulgarie","Autres dépenses","Euro par habitant","6,46",""
"2009","Bulgarie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","6,64",""
"2009","Bulgarie","Autres dépenses","Millions d'unités de monnaie nationale","94,00",""
"2009","Bulgarie","Maladie/Soins de santé","Millions d'euros","1328,66",""
"2009","Bulgarie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","1365,89",""
"2009","Bulgarie","Maladie/Soins de santé","Euro par habitant","178,48",""
"2009","Bulgarie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","183,48",""
"2009","Bulgarie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","2598,59",""
"2009","Tchéquie","Total des dépenses","Millions d'euros","29887,53",""
"2009","Tchéquie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","31377,00",""
"2009","Tchéquie","Total des dépenses","Euro par habitant","2861,71",""
"2009","Tchéquie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","3004,33",""
"2009","Tchéquie","Total des dépenses","Millions d'unités de monnaie nationale","790076,93",""
"2009","Tchéquie","Prestations de protection sociale","Millions d'euros","28979,00",""
"2009","Tchéquie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","30423,19",""
"2009","Tchéquie","Prestations de protection sociale","Euro par habitant","2774,72",""
"2009","Tchéquie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2913,00",""
"2009","Tchéquie","Prestations de protection sociale","Millions d'unités de monnaie nationale","766059,93",""
"2009","Tchéquie","Dépenses de fonctionnement","Millions d'euros","908,53","e"
"2009","Tchéquie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","953,81","e"
"2009","Tchéquie","Dépenses de fonctionnement","Euro par habitant","86,99","e"
"2009","Tchéquie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","91,33","e"
"2009","Tchéquie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","24017,00","e"
"2009","Tchéquie","Autres dépenses","Millions d'euros","0,00",""
"2009","Tchéquie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2009","Tchéquie","Autres dépenses","Euro par habitant","0,00",""
"2009","Tchéquie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2009","Tchéquie","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2009","Tchéquie","Maladie/Soins de santé","Millions d'euros","9050,66",""
"2009","Tchéquie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","9501,71",""
"2009","Tchéquie","Maladie/Soins de santé","Euro par habitant","866,60",""
"2009","Tchéquie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","909,78",""
"2009","Tchéquie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","239254,32",""
"2009","Danemark","Total des dépenses","Millions d'euros","75573,10",""
"2009","Danemark","Total des dépenses","Millions d'euros (aux prix constants de 2010)","77076,09",""
"2009","Danemark","Total des dépenses","Euro par habitant","13683,11",""
"2009","Danemark","Total des dépenses","Euro par habitant (aux prix constants de 2010)","13955,23",""
"2009","Danemark","Total des dépenses","Millions d'unités de monnaie nationale","562732,44",""
"2009","Danemark","Prestations de protection sociale","Millions d'euros","73069,62",""
"2009","Danemark","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","74522,81",""
"2009","Danemark","Prestations de protection sociale","Euro par habitant","13229,83",""
"2009","Danemark","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","13492,94",""
"2009","Danemark","Prestations de protection sociale","Millions d'unités de monnaie nationale","544090,98",""
"2009","Danemark","Dépenses de fonctionnement","Millions d'euros","2503,49",""
"2009","Danemark","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","2553,28",""
"2009","Danemark","Dépenses de fonctionnement","Euro par habitant","453,28",""
"2009","Danemark","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","462,29",""
"2009","Danemark","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","18641,46",""
"2009","Danemark","Autres dépenses","Millions d'euros","0,00",""
"2009","Danemark","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2009","Danemark","Autres dépenses","Euro par habitant","0,00",""
"2009","Danemark","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2009","Danemark","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2009","Danemark","Maladie/Soins de santé","Millions d'euros","15997,65",""
"2009","Danemark","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","16315,80",""
"2009","Danemark","Maladie/Soins de santé","Euro par habitant","2896,50",""
"2009","Danemark","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2954,11",""
"2009","Danemark","Maladie/Soins de santé","Millions d'unités de monnaie nationale","119121,67",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'euros","753738,70",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","767961,34",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Euro par habitant","9202,90",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9376,55",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'unités de monnaie nationale","753738,70",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'euros","720427,54",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","734021,62",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Euro par habitant","8796,18",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8962,16",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'unités de monnaie nationale","720427,54",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'euros","30150,50",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","30719,43",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Euro par habitant","368,13",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","375,07",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","30150,50",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'euros","3160,66",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","3220,30",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Euro par habitant","38,59",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","39,32",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'unités de monnaie nationale","3160,66",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'euros","234165,64",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","238584,22",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Euro par habitant","2859,08",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2913,03",""
"2009","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'unités de monnaie nationale","234165,64",""
"2009","Estonie","Total des dépenses","Millions d'euros","2656,04",""
"2009","Estonie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2725,71",""
"2009","Estonie","Total des dépenses","Euro par habitant","1990,27",""
"2009","Estonie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2042,47",""
"2009","Estonie","Total des dépenses","Millions d'unités de monnaie nationale","2656,04",""
"2009","Estonie","Prestations de protection sociale","Millions d'euros","2625,89",""
"2009","Estonie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2694,77",""
"2009","Estonie","Prestations de protection sociale","Euro par habitant","1967,67",""
"2009","Estonie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2019,29",""
"2009","Estonie","Prestations de protection sociale","Millions d'unités de monnaie nationale","2625,89",""
"2009","Estonie","Dépenses de fonctionnement","Millions d'euros","30,15",""
"2009","Estonie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","30,94",""
"2009","Estonie","Dépenses de fonctionnement","Euro par habitant","22,59",""
"2009","Estonie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","23,19",""
"2009","Estonie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","30,15",""
"2009","Estonie","Autres dépenses","Millions d'euros","0,00",""
"2009","Estonie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2009","Estonie","Autres dépenses","Euro par habitant","0,00",""
"2009","Estonie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2009","Estonie","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2009","Estonie","Maladie/Soins de santé","Millions d'euros","744,74",""
"2009","Estonie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","764,27",""
"2009","Estonie","Maladie/Soins de santé","Euro par habitant","558,06",""
"2009","Estonie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","572,70",""
"2009","Estonie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","744,74",""
"2009","Irlande","Total des dépenses","Millions d'euros","40941,73",""
