"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2005","Roumanie","Nombre","Vol qualifié","3.326",""
"2005","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","9.135",""
"2005","Slovénie","Nombre","Total","84.379",""
"2005","Slovénie","Nombre","Homicide intentionnel","20",""
"2005","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.856",""
"2005","Slovénie","Nombre","Vol qualifié","429",""
"2005","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2.286",""
"2005","Slovaquie","Nombre","Total","123.563",""
"2005","Slovaquie","Nombre","Homicide intentionnel","106",""
"2005","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13.575",""
"2005","Slovaquie","Nombre","Vol qualifié","1.919",""
"2005","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","2.809",""
"2005","Finlande","Nombre","Total","432.302",""
"2005","Finlande","Nombre","Homicide intentionnel","113",""
"2005","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","37.105",""
"2005","Finlande","Nombre","Vol qualifié","1.814",""
"2005","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7.281",""
"2005","Suède","Nombre","Total","1.241.843",""
"2005","Suède","Nombre","Homicide intentionnel","83",""
"2005","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","94.205",""
"2005","Suède","Nombre","Vol qualifié","9.398",""
"2005","Suède","Nombre","Cambriolage de locaux résidentiels privés","16.654",""
"2005","England et Wales","Nombre","Total","5.555.172",""
"2005","England et Wales","Nombre","Homicide intentionnel","764",""
"2005","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","997.159",""
"2005","England et Wales","Nombre","Vol qualifié","98.198",""
"2005","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","300.517",""
"2005","Scotland","Nombre","Total","417.785",""
"2005","Scotland","Nombre","Homicide intentionnel","102",""
"2005","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","26.558",""
"2005","Scotland","Nombre","Vol qualifié","3.553",""
"2005","Scotland","Nombre","Cambriolage de locaux résidentiels privés","21.232",""
"2005","Northern Ireland (UK)","Nombre","Total","123.194",""
"2005","Northern Ireland (UK)","Nombre","Homicide intentionnel","29",""
"2005","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","34.288",""
"2005","Northern Ireland (UK)","Nombre","Vol qualifié","1.744",""
"2005","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","7.255",""
"2005","Islande","Nombre","Total","12.028",""
"2005","Islande","Nombre","Homicide intentionnel","3",""
"2005","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2005","Islande","Nombre","Vol qualifié","49",""
"2005","Islande","Nombre","Cambriolage de locaux résidentiels privés","2.244",""
"2005","Liechtenstein","Nombre","Total","1.059",""
"2005","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2005","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","107",""
"2005","Liechtenstein","Nombre","Vol qualifié","1",""
"2005","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","97",""
"2005","Norvège","Nombre","Total","275.684",""
"2005","Norvège","Nombre","Homicide intentionnel","33",""
"2005","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","21.381",""
"2005","Norvège","Nombre","Vol qualifié","1.448",""
"2005","Norvège","Nombre","Cambriolage de locaux résidentiels privés","8.136",""
"2005","Suisse","Nombre","Total","352.723",""
"2005","Suisse","Nombre","Homicide intentionnel","75",""
"2005","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11.544",""
"2005","Suisse","Nombre","Vol qualifié","3.977",""
"2005","Suisse","Nombre","Cambriolage de locaux résidentiels privés","61.194",""
"2005","Monténégro","Nombre","Total","9.579",""
"2005","Monténégro","Nombre","Homicide intentionnel","22",""
"2005","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","249",""
"2005","Monténégro","Nombre","Vol qualifié","86",""
"2005","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2005","Ancienne République yougoslave de Macédoine","Nombre","Total","22.634",""
"2005","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","49",""
"2005","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","1.133",""
"2005","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","709",""
"2005","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1.146",""
"2005","Serbie","Nombre","Total","102.093",""
"2005","Serbie","Nombre","Homicide intentionnel","157",""
"2005","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","29.068",""
"2005","Serbie","Nombre","Vol qualifié","23.854",""
"2005","Serbie","Nombre","Cambriolage de locaux résidentiels privés","7.738",""
"2005","Turquie","Nombre","Total","667.820",""
"2005","Turquie","Nombre","Homicide intentionnel","4.879",""
"2005","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","125.467",""
"2005","Turquie","Nombre","Vol qualifié","15.147",""
"2005","Turquie","Nombre","Cambriolage de locaux résidentiels privés","58.062",""
"2006","Belgique","Nombre","Total","1.022.813",""
"2006","Belgique","Nombre","Homicide intentionnel","223",""
"2006","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","113.952",""
"2006","Belgique","Nombre","Vol qualifié","22.820",""
"2006","Belgique","Nombre","Cambriolage de locaux résidentiels privés","63.615",""
"2006","Bulgarie","Nombre","Total","136.410",""
"2006","Bulgarie","Nombre","Homicide intentionnel","183",""
"2006","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8.766",""
"2006","Bulgarie","Nombre","Vol qualifié","2.875",""
"2006","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","23.460",""
"2006","Tchéquie","Nombre","Total","336.446",""
"2006","Tchéquie","Nombre","Homicide intentionnel","130",""
"2006","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.454",""
"2006","Tchéquie","Nombre","Vol qualifié","4.613",""
"2006","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","9.603",""
"2006","Danemark","Nombre","Total","425.093",""
"2006","Danemark","Nombre","Homicide intentionnel","45",""
"2006","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.625",""
"2006","Danemark","Nombre","Vol qualifié","5.048",""
"2006","Danemark","Nombre","Cambriolage de locaux résidentiels privés","31.204",""
"2006","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.304.223",""
"2006","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","808",""
"2006","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","215.471",""
"2006","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","53.696",""
"2006","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","106.107",""
"2006","Estonie","Nombre","Total","51.834",""
"2006","Estonie","Nombre","Homicide intentionnel","91",""
"2006","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","5.154",""
"2006","Estonie","Nombre","Vol qualifié","1.005",""
"2006","Estonie","Nombre","Cambriolage de locaux résidentiels privés","3.928",""
"2006","Irlande","Nombre","Total","103.178",""
"2006","Irlande","Nombre","Homicide intentionnel","70",""
"2006","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9.920",""
"2006","Irlande","Nombre","Vol qualifié","2.475",""
"2006","Irlande","Nombre","Cambriolage de locaux résidentiels privés","24.788",""
"2006","Grèce","Nombre","Total","463.750",""
"2006","Grèce","Nombre","Homicide intentionnel","110",""
"2006","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.427",""
"2006","Grèce","Nombre","Vol qualifié","2.463",""
"2006","Grèce","Nombre","Cambriolage de locaux résidentiels privés","42.069",""
"2006","Espagne","Nombre","Total","2.267.114",""
"2006","Espagne","Nombre","Homicide intentionnel","476",""
"2006","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","114.205",""
"2006","Espagne","Nombre","Vol qualifié","90.591",""
"2006","Espagne","Nombre","Cambriolage de locaux résidentiels privés","80.981",""
"2006","France","Nombre","Total","3.725.588",""
"2006","France","Nombre","Homicide intentionnel","879",""
"2006","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","326.065",""
"2006","France","Nombre","Vol qualifié","127.190",""
"2006","France","Nombre","Cambriolage de locaux résidentiels privés","177.840",""
"2006","France (métropolitaine)","Nombre","Total","3.725.588",""
"2006","France (métropolitaine)","Nombre","Homicide intentionnel","879",""
"2006","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","326.065",""
"2006","France (métropolitaine)","Nombre","Vol qualifié","127.190",""
"2006","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","177.840",""
"2006","Croatie","Nombre","Total","81.049",""
"2006","Croatie","Nombre","Homicide intentionnel","75",""
"2006","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13.235",""
"2006","Croatie","Nombre","Vol qualifié","1.445",""
"2006","Croatie","Nombre","Cambriolage de locaux résidentiels privés","2.981",""
"2006","Italie","Nombre","Total","2.771.490",""
"2006","Italie","Nombre","Homicide intentionnel","663",""
"2006","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","145.209",""
"2006","Italie","Nombre","Vol qualifié","71.762",""
"2006","Italie","Nombre","Cambriolage de locaux résidentiels privés","143.726",""
"2006","Chypre","Nombre","Total","7.917",""
"2006","Chypre","Nombre","Homicide intentionnel","12",""
"2006","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","319",""
"2006","Chypre","Nombre","Vol qualifié","66",""
"2006","Chypre","Nombre","Cambriolage de locaux résidentiels privés","3.084",""
"2006","Lettonie","Nombre","Total","62.328",""
"2006","Lettonie","Nombre","Homicide intentionnel","148",""
"2006","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.750",""
"2006","Lettonie","Nombre","Vol qualifié","2.248",""
"2006","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","4.624",""
"2006","Lituanie","Nombre","Total","75.474",""
"2006","Lituanie","Nombre","Homicide intentionnel","302",""
"2006","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","5.498",""
"2006","Lituanie","Nombre","Vol qualifié","4.343",""
"2006","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","6.637",""
"2006","Luxembourg","Nombre","Total","25.913",""
"2006","Luxembourg","Nombre","Homicide intentionnel","9",""
"2006","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.471",""
"2006","Luxembourg","Nombre","Vol qualifié","263",""
"2006","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","1.838",""
"2006","Hongrie","Nombre","Total","425.941",""
"2006","Hongrie","Nombre","Homicide intentionnel","175",""
"2006","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","29.728",""
"2006","Hongrie","Nombre","Vol qualifié","2.709",""
"2006","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","16.856",""
"2006","Malte","Nombre","Total","16.527",""
"2006","Malte","Nombre","Homicide intentionnel","0",""
"2006","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","390",""
"2006","Malte","Nombre","Vol qualifié","222",""
"2006","Malte","Nombre","Cambriolage de locaux résidentiels privés","856",""
"2006","Pays-Bas","Nombre","Total","1.311.770",""
"2006","Pays-Bas","Nombre","Homicide intentionnel","128",""
"2006","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","138.215",""
"2006","Pays-Bas","Nombre","Vol qualifié","14.485",""
"2006","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","95.165",""
"2006","Autriche","Nombre","Total","589.495",""
"2006","Autriche","Nombre","Homicide intentionnel","60",""
"2006","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","43.316",""
"2006","Autriche","Nombre","Vol qualifié","5.095",""
"2006","Autriche","Nombre","Cambriolage de locaux résidentiels privés","18.945",""
"2006","Pologne","Nombre","Total","1.287.918",""
"2006","Pologne","Nombre","Homicide intentionnel","490",""
"2006","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","61.399",""
"2006","Pologne","Nombre","Vol qualifié","29.472",""
"2006","Pologne","Nombre","Cambriolage de locaux résidentiels privés","46.610",""
"2006","Portugal","Nombre","Total","399.563",""
"2006","Portugal","Nombre","Homicide intentionnel","155",""
"2006","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24.157",""
"2006","Portugal","Nombre","Vol qualifié","20.870",""
"2006","Portugal","Nombre","Cambriolage de locaux résidentiels privés","23.314",""
"2006","Roumanie","Nombre","Total","232.659",""
"2006","Roumanie","Nombre","Homicide intentionnel","438",""
"2006","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","7.240",""
"2006","Roumanie","Nombre","Vol qualifié","4.078",""
"2006","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","9.165",""
"2006","Slovénie","Nombre","Total","90.354",""
"2006","Slovénie","Nombre","Homicide intentionnel","12",""
"2006","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.069",""
"2006","Slovénie","Nombre","Vol qualifié","525",""
"2006","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2.220",""
"2006","Slovaquie","Nombre","Total","115.152",""
"2006","Slovaquie","Nombre","Homicide intentionnel","89",""
"2006","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11.584",""
"2006","Slovaquie","Nombre","Vol qualifié","1.594",""
"2006","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","2.602",""
"2006","Finlande","Nombre","Total","416.131",""
"2006","Finlande","Nombre","Homicide intentionnel","112",""
"2006","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","38.037",""
"2006","Finlande","Nombre","Vol qualifié","1.700",""
"2006","Finlande","Nombre","Cambriolage de locaux résidentiels privés","5.923",""
"2006","Suède","Nombre","Total","1.224.958",""
"2006","Suède","Nombre","Homicide intentionnel","91",""
"2006","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","98.154",""
"2006","Suède","Nombre","Vol qualifié","8.584",""
"2006","Suède","Nombre","Cambriolage de locaux résidentiels privés","15.005",""
"2006","England et Wales","Nombre","Total","5.427.558",""
"2006","England et Wales","Nombre","Homicide intentionnel","758",""
"2006","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","972.283",""
"2006","England et Wales","Nombre","Vol qualifié","101.376",""
"2006","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","292.260",""
"2006","Scotland","Nombre","Total","419.257",""
"2006","Scotland","Nombre","Homicide intentionnel","123",""
"2006","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","27.618",""
"2006","Scotland","Nombre","Vol qualifié","3.578",""
"2006","Scotland","Nombre","Cambriolage de locaux résidentiels privés","20.429",""
"2006","Northern Ireland (UK)","Nombre","Total","121.144",""
"2006","Northern Ireland (UK)","Nombre","Homicide intentionnel","24",""
"2006","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","35.101",""
"2006","Northern Ireland (UK)","Nombre","Vol qualifié","1.574",""
"2006","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","6.831",""
"2006","Islande","Nombre","Total","13.483",""
"2006","Islande","Nombre","Homicide intentionnel","0",""
"2006","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2006","Islande","Nombre","Vol qualifié","50",""
"2006","Islande","Nombre","Cambriolage de locaux résidentiels privés","2.365",""
"2006","Liechtenstein","Nombre","Total","1.189",""
"2006","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2006","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","88",""
"2006","Liechtenstein","Nombre","Vol qualifié","4",""
"2006","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","120",""
"2006","Norvège","Nombre","Total","277.016",""
"2006","Norvège","Nombre","Homicide intentionnel","33",""
"2006","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","22.591",""
"2006","Norvège","Nombre","Vol qualifié","1.388",""
"2006","Norvège","Nombre","Cambriolage de locaux résidentiels privés","7.268",""
"2006","Suisse","Nombre","Total","335.157",""
"2006","Suisse","Nombre","Homicide intentionnel","60",""
"2006","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12.784",""
"2006","Suisse","Nombre","Vol qualifié","4.088",""
"2006","Suisse","Nombre","Cambriolage de locaux résidentiels privés","56.706",""
"2006","Monténégro","Nombre","Total","9.564",""
"2006","Monténégro","Nombre","Homicide intentionnel","25",""
"2006","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","280",""
"2006","Monténégro","Nombre","Vol qualifié","80",""
"2006","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2006","Ancienne République yougoslave de Macédoine","Nombre","Total","22.024",""
"2006","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","45",""
"2006","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","993",""
"2006","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","503",""
"2006","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1.367",""
"2006","Serbie","Nombre","Total","99.244",""
"2006","Serbie","Nombre","Homicide intentionnel","160",""
"2006","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","28.864",""
"2006","Serbie","Nombre","Vol qualifié","23.785",""
"2006","Serbie","Nombre","Cambriolage de locaux résidentiels privés","6.224",""
"2006","Turquie","Nombre","Total","975.118",""
"2006","Turquie","Nombre","Homicide intentionnel","4.663",""
"2006","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","165.119",""
"2006","Turquie","Nombre","Vol qualifié","21.609",""
"2006","Turquie","Nombre","Cambriolage de locaux résidentiels privés","90.150",""
"2007","Belgique","Nombre","Total","1.034.430",""
"2007","Belgique","Nombre","Homicide intentionnel","211",""
"2007","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","115.645",""
"2007","Belgique","Nombre","Vol qualifié","21.186",""
"2007","Belgique","Nombre","Cambriolage de locaux résidentiels privés","62.964",""
"2007","Bulgarie","Nombre","Total","134.685",""
"2007","Bulgarie","Nombre","Homicide intentionnel","169",""
"2007","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","8.696",""
"2007","Bulgarie","Nombre","Vol qualifié","2.996",""
"2007","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","22.208",""
"2007","Tchéquie","Nombre","Total","357.391",""
"2007","Tchéquie","Nombre","Homicide intentionnel","126",""
"2007","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.976",""
"2007","Tchéquie","Nombre","Vol qualifié","4.668",""
"2007","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","9.163",""
"2007","Danemark","Nombre","Total","445.271",""
"2007","Danemark","Nombre","Homicide intentionnel","76",""
"2007","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","20.597",""
"2007","Danemark","Nombre","Vol qualifié","5.784",""
"2007","Danemark","Nombre","Cambriolage de locaux résidentiels privés","36.342",""
"2007","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.284.661",""
"2007","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","757",""
"2007","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","217.923",""
"2007","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","52.949",""
"2007","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","109.128",""
"2007","Estonie","Nombre","Total","50.375",""
"2007","Estonie","Nombre","Homicide intentionnel","93",""
"2007","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","5.834",""
"2007","Estonie","Nombre","Vol qualifié","887",""
"2007","Estonie","Nombre","Cambriolage de locaux résidentiels privés","3.096",""
"2007","Irlande","Nombre","Total",":",""
"2007","Irlande","Nombre","Homicide intentionnel","85",""
"2007","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.188",""
"2007","Irlande","Nombre","Vol qualifié","2.151",""
"2007","Irlande","Nombre","Cambriolage de locaux résidentiels privés","23.603",""
"2007","Grèce","Nombre","Total","423.422",""
"2007","Grèce","Nombre","Homicide intentionnel","128",""
"2007","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.851",""
"2007","Grèce","Nombre","Vol qualifié","2.823",""
"2007","Grèce","Nombre","Cambriolage de locaux résidentiels privés","49.886",""
"2007","Espagne","Nombre","Total","2.309.859",""
"2007","Espagne","Nombre","Homicide intentionnel","482",""
"2007","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","113.473",""
"2007","Espagne","Nombre","Vol qualifié","89.884",""
"2007","Espagne","Nombre","Cambriolage de locaux résidentiels privés","72.723",""
"2007","France","Nombre","Total","3.589.293",""
"2007","France","Nombre","Homicide intentionnel","826",""
"2007","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","324.765",""
"2007","France","Nombre","Vol qualifié","112.885",""
"2007","France","Nombre","Cambriolage de locaux résidentiels privés","165.780",""
"2007","France (métropolitaine)","Nombre","Total","3.589.293",""
"2007","France (métropolitaine)","Nombre","Homicide intentionnel","826",""
"2007","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","324.765",""
"2007","France (métropolitaine)","Nombre","Vol qualifié","112.885",""
"2007","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","165.780",""
"2007","Croatie","Nombre","Total","75.857",""
"2007","Croatie","Nombre","Homicide intentionnel","66",""
"2007","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12.966",""
"2007","Croatie","Nombre","Vol qualifié","1.272",""
"2007","Croatie","Nombre","Cambriolage de locaux résidentiels privés","3.094",""
"2007","Italie","Nombre","Total","2.933.146",""
"2007","Italie","Nombre","Homicide intentionnel","685",""
