"TIME","GEO","SPDEPS","UNIT","Value","Flag and Footnotes"
"2008","Espagne","Total des dépenses","Millions d'euros","239.197,84",""
"2008","Espagne","Total des dépenses","Millions d'euros (aux prix constants de 2010)","241.770,28",""
"2008","Espagne","Total des dépenses","Euro par habitant","5.205,15",""
"2008","Espagne","Total des dépenses","Euro par habitant (aux prix constants de 2010)","5.261,12",""
"2008","Espagne","Total des dépenses","Millions d'unités de monnaie nationale","239.197,84",""
"2008","Espagne","Prestations de protection sociale","Millions d'euros","234.129,82",""
"2008","Espagne","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","236.647,75",""
"2008","Espagne","Prestations de protection sociale","Euro par habitant","5.094,86",""
"2008","Espagne","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","5.149,65",""
"2008","Espagne","Prestations de protection sociale","Millions d'unités de monnaie nationale","234.129,82",""
"2008","Espagne","Dépenses de fonctionnement","Millions d'euros","4.957,31",""
"2008","Espagne","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","5.010,62",""
"2008","Espagne","Dépenses de fonctionnement","Euro par habitant","107,88",""
"2008","Espagne","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","109,04",""
"2008","Espagne","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","4.957,31",""
"2008","Espagne","Autres dépenses","Millions d'euros","110,71",""
"2008","Espagne","Autres dépenses","Millions d'euros (aux prix constants de 2010)","111,90",""
"2008","Espagne","Autres dépenses","Euro par habitant","2,41",""
"2008","Espagne","Autres dépenses","Euro par habitant (aux prix constants de 2010)","2,44",""
"2008","Espagne","Autres dépenses","Millions d'unités de monnaie nationale","110,71",""
"2008","Espagne","Maladie/Soins de santé","Millions d'euros","73.673,85",""
"2008","Espagne","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","74.466,17",""
"2008","Espagne","Maladie/Soins de santé","Euro par habitant","1.603,20",""
"2008","Espagne","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","1.620,45",""
"2008","Espagne","Maladie/Soins de santé","Millions d'unités de monnaie nationale","73.673,85",""
"2008","France","Total des dépenses","Millions d'euros","613.905,08",""
"2008","France","Total des dépenses","Millions d'euros (aux prix constants de 2010)","615.086,04",""
"2008","France","Total des dépenses","Euro par habitant","9.565,56",""
"2008","France","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9.583,96",""
"2008","France","Total des dépenses","Millions d'unités de monnaie nationale","613.905,08",""
"2008","France","Prestations de protection sociale","Millions d'euros","571.520,17",""
"2008","France","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","572.619,60",""
"2008","France","Prestations de protection sociale","Euro par habitant","8.905,14",""
"2008","France","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8.922,27",""
"2008","France","Prestations de protection sociale","Millions d'unités de monnaie nationale","571.520,17",""
"2008","France","Dépenses de fonctionnement","Millions d'euros","26.033,20",""
"2008","France","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","26.083,28",""
"2008","France","Dépenses de fonctionnement","Euro par habitant","405,64",""
"2008","France","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","406,42",""
"2008","France","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","26.033,20",""
"2008","France","Autres dépenses","Millions d'euros","16.351,70",""
"2008","France","Autres dépenses","Millions d'euros (aux prix constants de 2010)","16.383,16",""
"2008","France","Autres dépenses","Euro par habitant","254,78",""
"2008","France","Autres dépenses","Euro par habitant (aux prix constants de 2010)","255,27",""
"2008","France","Autres dépenses","Millions d'unités de monnaie nationale","16.351,70",""
"2008","France","Maladie/Soins de santé","Millions d'euros","168.153,70",""
"2008","France","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","168.477,18",""
"2008","France","Maladie/Soins de santé","Euro par habitant","2.620,09",""
"2008","France","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.625,13",""
"2008","France","Maladie/Soins de santé","Millions d'unités de monnaie nationale","168.153,70",""
"2008","Croatie","Total des dépenses","Millions d'euros","9.042,86",""
"2008","Croatie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","9.373,85",""
"2008","Croatie","Total des dépenses","Euro par habitant","2.097,68",""
"2008","Croatie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2.174,46",""
"2008","Croatie","Total des dépenses","Millions d'unités de monnaie nationale","65.324,71",""
"2008","Croatie","Prestations de protection sociale","Millions d'euros","8.779,53",""
"2008","Croatie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","9.100,88",""
"2008","Croatie","Prestations de protection sociale","Euro par habitant","2.036,60",""
"2008","Croatie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2.111,14",""
"2008","Croatie","Prestations de protection sociale","Millions d'unités de monnaie nationale","63.422,45",""
"2008","Croatie","Dépenses de fonctionnement","Millions d'euros","234,06",""
"2008","Croatie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","242,62",""
"2008","Croatie","Dépenses de fonctionnement","Euro par habitant","54,29",""
"2008","Croatie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","56,28",""
"2008","Croatie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","1.690,79",""
"2008","Croatie","Autres dépenses","Millions d'euros","29,27",""
"2008","Croatie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","30,34",""
"2008","Croatie","Autres dépenses","Euro par habitant","6,79",""
"2008","Croatie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","7,04",""
"2008","Croatie","Autres dépenses","Millions d'unités de monnaie nationale","211,47",""
"2008","Croatie","Maladie/Soins de santé","Millions d'euros","2.979,32",""
"2008","Croatie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","3.088,37",""
"2008","Croatie","Maladie/Soins de santé","Euro par habitant","691,12",""
"2008","Croatie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","716,41",""
"2008","Croatie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","21.522,32",""
"2008","Italie","Total des dépenses","Millions d'euros","435.640,00",""
"2008","Italie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","440.601,17",""
"2008","Italie","Total des dépenses","Euro par habitant","7.405,48",""
"2008","Italie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","7.489,81",""
"2008","Italie","Total des dépenses","Millions d'unités de monnaie nationale","435.640,00",""
"2008","Italie","Prestations de protection sociale","Millions d'euros","416.088,00",""
"2008","Italie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","420.826,51",""
"2008","Italie","Prestations de protection sociale","Euro par habitant","7.073,11",""
"2008","Italie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","7.153,66",""
"2008","Italie","Prestations de protection sociale","Millions d'unités de monnaie nationale","416.088,00",""
"2008","Italie","Dépenses de fonctionnement","Millions d'euros","10.836,00",""
"2008","Italie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","10.959,40",""
"2008","Italie","Dépenses de fonctionnement","Euro par habitant","184,20",""
"2008","Italie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","186,30",""
"2008","Italie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","10.836,00",""
"2008","Italie","Autres dépenses","Millions d'euros","8.716,00",""
"2008","Italie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","8.815,26",""
"2008","Italie","Autres dépenses","Euro par habitant","148,16",""
"2008","Italie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","149,85",""
"2008","Italie","Autres dépenses","Millions d'unités de monnaie nationale","8.716,00",""
"2008","Italie","Maladie/Soins de santé","Millions d'euros","108.984,00",""
"2008","Italie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","110.225,14",""
"2008","Italie","Maladie/Soins de santé","Euro par habitant","1.852,63",""
"2008","Italie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","1.873,73",""
"2008","Italie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","108.984,00",""
"2008","Chypre","Total des dépenses","Millions d'euros","3.337,39",""
"2008","Chypre","Total des dépenses","Millions d'euros (aux prix constants de 2010)","3.428,80",""
"2008","Chypre","Total des dépenses","Euro par habitant","4.242,63",""
"2008","Chypre","Total des dépenses","Euro par habitant (aux prix constants de 2010)","4.358,83",""
"2008","Chypre","Total des dépenses","Millions d'unités de monnaie nationale","3.337,39",""
"2008","Chypre","Prestations de protection sociale","Millions d'euros","3.186,71",""
"2008","Chypre","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","3.273,99",""
"2008","Chypre","Prestations de protection sociale","Euro par habitant","4.051,08",""
"2008","Chypre","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","4.162,04",""
"2008","Chypre","Prestations de protection sociale","Millions d'unités de monnaie nationale","3.186,71",""
"2008","Chypre","Dépenses de fonctionnement","Millions d'euros","45,23",""
"2008","Chypre","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","46,47",""
"2008","Chypre","Dépenses de fonctionnement","Euro par habitant","57,50",""
"2008","Chypre","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","59,07",""
"2008","Chypre","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","45,23",""
"2008","Chypre","Autres dépenses","Millions d'euros","105,45",""
"2008","Chypre","Autres dépenses","Millions d'euros (aux prix constants de 2010)","108,34",""
"2008","Chypre","Autres dépenses","Euro par habitant","134,05",""
"2008","Chypre","Autres dépenses","Euro par habitant (aux prix constants de 2010)","137,72",""
"2008","Chypre","Autres dépenses","Millions d'unités de monnaie nationale","105,45",""
"2008","Chypre","Maladie/Soins de santé","Millions d'euros","766,32",""
"2008","Chypre","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","787,31",""
"2008","Chypre","Maladie/Soins de santé","Euro par habitant","974,17",""
"2008","Chypre","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","1.000,86",""
"2008","Chypre","Maladie/Soins de santé","Millions d'unités de monnaie nationale","766,32",""
"2008","Lettonie","Total des dépenses","Millions d'euros","2.952,09",""
"2008","Lettonie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2.688,53",""
"2008","Lettonie","Total des dépenses","Euro par habitant","1.355,84",""
"2008","Lettonie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","1.234,79",""
"2008","Lettonie","Total des dépenses","Millions d'unités de monnaie nationale","2.951,65",""
"2008","Lettonie","Prestations de protection sociale","Millions d'euros","2.898,33",""
"2008","Lettonie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2.639,57",""
"2008","Lettonie","Prestations de protection sociale","Euro par habitant","1.331,14",""
"2008","Lettonie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","1.212,30",""
"2008","Lettonie","Prestations de protection sociale","Millions d'unités de monnaie nationale","2.897,90",""
"2008","Lettonie","Dépenses de fonctionnement","Millions d'euros","52,77","e"
"2008","Lettonie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","48,05","e"
"2008","Lettonie","Dépenses de fonctionnement","Euro par habitant","24,23","e"
"2008","Lettonie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","22,07","e"
"2008","Lettonie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","52,76","e"
"2008","Lettonie","Autres dépenses","Millions d'euros","1,00",""
"2008","Lettonie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,91",""
"2008","Lettonie","Autres dépenses","Euro par habitant","0,46",""
"2008","Lettonie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,42",""
"2008","Lettonie","Autres dépenses","Millions d'unités de monnaie nationale","1,00",""
"2008","Lettonie","Maladie/Soins de santé","Millions d'euros","885,83",""
"2008","Lettonie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","806,74",""
"2008","Lettonie","Maladie/Soins de santé","Euro par habitant","406,84",""
"2008","Lettonie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","370,52",""
"2008","Lettonie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","885,70",""
"2008","Lituanie","Total des dépenses","Millions d'euros","5.205,58",""
"2008","Lituanie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","5.457,27",""
"2008","Lituanie","Total des dépenses","Euro par habitant","1.627,64",""
"2008","Lituanie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","1.706,34",""
"2008","Lituanie","Total des dépenses","Millions d'unités de monnaie nationale","5.205,58",""
"2008","Lituanie","Prestations de protection sociale","Millions d'euros","5.057,90",""
"2008","Lituanie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","5.302,45",""
"2008","Lituanie","Prestations de protection sociale","Euro par habitant","1.581,47",""
"2008","Lituanie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","1.657,93",""
"2008","Lituanie","Prestations de protection sociale","Millions d'unités de monnaie nationale","5.057,90",""
"2008","Lituanie","Dépenses de fonctionnement","Millions d'euros","145,77",""
"2008","Lituanie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","152,82",""
"2008","Lituanie","Dépenses de fonctionnement","Euro par habitant","45,58",""
"2008","Lituanie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","47,78",""
"2008","Lituanie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","145,77",""
"2008","Lituanie","Autres dépenses","Millions d'euros","1,91",""
"2008","Lituanie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","2,00",""
"2008","Lituanie","Autres dépenses","Euro par habitant","0,60",""
"2008","Lituanie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,63",""
"2008","Lituanie","Autres dépenses","Millions d'unités de monnaie nationale","1,91",""
"2008","Lituanie","Maladie/Soins de santé","Millions d'euros","1.506,88",""
"2008","Lituanie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","1.579,73",""
"2008","Lituanie","Maladie/Soins de santé","Euro par habitant","471,16",""
"2008","Lituanie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","493,94",""
"2008","Lituanie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","1.506,88",""
"2008","Luxembourg","Total des dépenses","Millions d'euros","7.984,15",""
"2008","Luxembourg","Total des dépenses","Millions d'euros (aux prix constants de 2010)","8.229,04",""
"2008","Luxembourg","Total des dépenses","Euro par habitant","16.339,19",""
"2008","Luxembourg","Total des dépenses","Euro par habitant (aux prix constants de 2010)","16.840,36",""
"2008","Luxembourg","Total des dépenses","Millions d'unités de monnaie nationale","7.984,15",""
"2008","Luxembourg","Prestations de protection sociale","Millions d'euros","7.841,58",""
"2008","Luxembourg","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","8.082,10",""
"2008","Luxembourg","Prestations de protection sociale","Euro par habitant","16.047,43",""
"2008","Luxembourg","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","16.539,65",""
"2008","Luxembourg","Prestations de protection sociale","Millions d'unités de monnaie nationale","7.841,58",""
"2008","Luxembourg","Dépenses de fonctionnement","Millions d'euros","123,73",""
"2008","Luxembourg","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","127,53",""
"2008","Luxembourg","Dépenses de fonctionnement","Euro par habitant","253,21",""
"2008","Luxembourg","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","260,98",""
"2008","Luxembourg","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","123,73",""
"2008","Luxembourg","Autres dépenses","Millions d'euros","18,84",""
"2008","Luxembourg","Autres dépenses","Millions d'euros (aux prix constants de 2010)","19,42",""
"2008","Luxembourg","Autres dépenses","Euro par habitant","38,55",""
"2008","Luxembourg","Autres dépenses","Euro par habitant (aux prix constants de 2010)","39,73",""
"2008","Luxembourg","Autres dépenses","Millions d'unités de monnaie nationale","18,84",""
"2008","Luxembourg","Maladie/Soins de santé","Millions d'euros","1.973,43",""
"2008","Luxembourg","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","2.033,96",""
"2008","Luxembourg","Maladie/Soins de santé","Euro par habitant","4.038,53",""
"2008","Luxembourg","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","4.162,40",""
"2008","Luxembourg","Maladie/Soins de santé","Millions d'unités de monnaie nationale","1.973,43",""
"2008","Hongrie","Total des dépenses","Millions d'euros","24.149,15",""
"2008","Hongrie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","23.561,53",""
"2008","Hongrie","Total des dépenses","Euro par habitant","2.405,73",""
"2008","Hongrie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2.347,19",""
"2008","Hongrie","Total des dépenses","Millions d'unités de monnaie nationale","6.073.752,99",""
"2008","Hongrie","Prestations de protection sociale","Millions d'euros","23.693,43",""
"2008","Hongrie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","23.116,89",""
"2008","Hongrie","Prestations de protection sociale","Euro par habitant","2.360,33",""
"2008","Hongrie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2.302,89",""
"2008","Hongrie","Prestations de protection sociale","Millions d'unités de monnaie nationale","5.959.133,42",""
"2008","Hongrie","Dépenses de fonctionnement","Millions d'euros","455,73",""
"2008","Hongrie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","444,64",""
"2008","Hongrie","Dépenses de fonctionnement","Euro par habitant","45,40",""
"2008","Hongrie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","44,29",""
"2008","Hongrie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","114.619,57",""
"2008","Hongrie","Autres dépenses","Millions d'euros","0,00",""
"2008","Hongrie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2008","Hongrie","Autres dépenses","Euro par habitant","0,00",""
"2008","Hongrie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2008","Hongrie","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2008","Hongrie","Maladie/Soins de santé","Millions d'euros","5.997,42",""
"2008","Hongrie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","5.851,49",""
"2008","Hongrie","Maladie/Soins de santé","Euro par habitant","597,46",""
"2008","Hongrie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","582,92",""
"2008","Hongrie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","1.508.412,24",""
"2008","Malte","Total des dépenses","Millions d'euros","1.113,82",""
"2008","Malte","Total des dépenses","Millions d'euros (aux prix constants de 2010)","1.166,70",""
"2008","Malte","Total des dépenses","Euro par habitant","2.720,76",""
"2008","Malte","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2.849,92",""
"2008","Malte","Total des dépenses","Millions d'unités de monnaie nationale","1.113,82",""
"2008","Malte","Prestations de protection sociale","Millions d'euros","1.101,40",""
"2008","Malte","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","1.153,69",""
"2008","Malte","Prestations de protection sociale","Euro par habitant","2.690,42",""
"2008","Malte","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2.818,14",""
"2008","Malte","Prestations de protection sociale","Millions d'unités de monnaie nationale","1.101,40",""
"2008","Malte","Dépenses de fonctionnement","Millions d'euros","12,42","e"
"2008","Malte","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","13,01","e"
"2008","Malte","Dépenses de fonctionnement","Euro par habitant","30,34","e"
"2008","Malte","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","31,78","e"
"2008","Malte","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","12,42","e"
"2008","Malte","Autres dépenses","Millions d'euros","0,00",""
"2008","Malte","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2008","Malte","Autres dépenses","Euro par habitant","0,00",""
"2008","Malte","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2008","Malte","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2008","Malte","Maladie/Soins de santé","Millions d'euros","348,21",""
"2008","Malte","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","364,74",""
"2008","Malte","Maladie/Soins de santé","Euro par habitant","850,57",""
"2008","Malte","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","890,95",""
"2008","Malte","Maladie/Soins de santé","Millions d'unités de monnaie nationale","348,21",""
"2008","Pays-Bas","Total des dépenses","Millions d'euros","169.018,00",""
"2008","Pays-Bas","Total des dépenses","Millions d'euros (aux prix constants de 2010)","171.593,62",""
"2008","Pays-Bas","Total des dépenses","Euro par habitant","10.277,40",""
"2008","Pays-Bas","Total des dépenses","Euro par habitant (aux prix constants de 2010)","10.434,02",""
"2008","Pays-Bas","Total des dépenses","Millions d'unités de monnaie nationale","169.018,00",""
"2008","Pays-Bas","Prestations de protection sociale","Millions d'euros","157.696,00",""
"2008","Pays-Bas","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","160.099,09",""
"2008","Pays-Bas","Prestations de protection sociale","Euro par habitant","9.588,95",""
"2008","Pays-Bas","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9.735,08",""
"2008","Pays-Bas","Prestations de protection sociale","Millions d'unités de monnaie nationale","157.696,00",""
"2008","Pays-Bas","Dépenses de fonctionnement","Millions d'euros","9.189,00",""
"2008","Pays-Bas","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","9.329,03",""
"2008","Pays-Bas","Dépenses de fonctionnement","Euro par habitant","558,75",""
"2008","Pays-Bas","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","567,27",""
"2008","Pays-Bas","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","9.189,00",""
"2008","Pays-Bas","Autres dépenses","Millions d'euros","2.133,00",""
"2008","Pays-Bas","Autres dépenses","Millions d'euros (aux prix constants de 2010)","2.165,50",""
"2008","Pays-Bas","Autres dépenses","Euro par habitant","129,70",""
"2008","Pays-Bas","Autres dépenses","Euro par habitant (aux prix constants de 2010)","131,68",""
"2008","Pays-Bas","Autres dépenses","Millions d'unités de monnaie nationale","2.133,00",""
"2008","Pays-Bas","Maladie/Soins de santé","Millions d'euros","55.840,00",""
"2008","Pays-Bas","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","56.690,93",""
"2008","Pays-Bas","Maladie/Soins de santé","Euro par habitant","3.395,44",""
"2008","Pays-Bas","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","3.447,18",""
"2008","Pays-Bas","Maladie/Soins de santé","Millions d'unités de monnaie nationale","55.840,00",""
"2008","Autriche","Total des dépenses","Millions d'euros","80.994,13",""
"2008","Autriche","Total des dépenses","Millions d'euros (aux prix constants de 2010)","82.976,44",""
"2008","Autriche","Total des dépenses","Euro par habitant","9.733,12",""
"2008","Autriche","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9.971,34",""
"2008","Autriche","Total des dépenses","Millions d'unités de monnaie nationale","80.994,13",""
"2008","Autriche","Prestations de protection sociale","Millions d'euros","78.569,68",""
"2008","Autriche","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","80.492,65",""
"2008","Autriche","Prestations de protection sociale","Euro par habitant","9.441,77",""
"2008","Autriche","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9.672,86",""
"2008","Autriche","Prestations de protection sociale","Millions d'unités de monnaie nationale","78.569,68",""
"2008","Autriche","Dépenses de fonctionnement","Millions d'euros","1.756,48",""
"2008","Autriche","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","1.799,46",""
"2008","Autriche","Dépenses de fonctionnement","Euro par habitant","211,08",""
"2008","Autriche","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","216,24",""
"2008","Autriche","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","1.756,48",""
"2008","Autriche","Autres dépenses","Millions d'euros","667,98",""
"2008","Autriche","Autres dépenses","Millions d'euros (aux prix constants de 2010)","684,33",""
"2008","Autriche","Autres dépenses","Euro par habitant","80,27",""
"2008","Autriche","Autres dépenses","Euro par habitant (aux prix constants de 2010)","82,24",""
"2008","Autriche","Autres dépenses","Millions d'unités de monnaie nationale","667,98",""
"2008","Autriche","Maladie/Soins de santé","Millions d'euros","20.637,27",""
"2008","Autriche","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","21.142,37",""
"2008","Autriche","Maladie/Soins de santé","Euro par habitant","2.480,00",""
"2008","Autriche","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.540,69",""
"2008","Autriche","Maladie/Soins de santé","Millions d'unités de monnaie nationale","20.637,27",""
"2008","Pologne","Total des dépenses","Millions d'euros","70.828,92","p"
"2008","Pologne","Total des dépenses","Millions d'euros (aux prix constants de 2010)","65.784,56","p"
"2008","Pologne","Total des dépenses","Euro par habitant","1.857,77","p"
"2008","Pologne","Total des dépenses","Euro par habitant (aux prix constants de 2010)","1.725,46","p"
"2008","Pologne","Total des dépenses","Millions d'unités de monnaie nationale","248.758,26","p"
"2008","Pologne","Prestations de protection sociale","Millions d'euros","68.969,43","p"
"2008","Pologne","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","64.057,50","p"
"2008","Pologne","Prestations de protection sociale","Euro par habitant","1.809,00","p"
"2008","Pologne","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","1.680,16","p"
"2008","Pologne","Prestations de protection sociale","Millions d'unités de monnaie nationale","242.227,54","p"
"2008","Pologne","Dépenses de fonctionnement","Millions d'euros","1.826,46","p"
"2008","Pologne","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","1.696,38","p"
"2008","Pologne","Dépenses de fonctionnement","Euro par habitant","47,91","p"
"2008","Pologne","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","44,49","p"
"2008","Pologne","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","6.414,71","p"
"2008","Pologne","Autres dépenses","Millions d'euros","33,03","p"
"2008","Pologne","Autres dépenses","Millions d'euros (aux prix constants de 2010)","30,68","p"
"2008","Pologne","Autres dépenses","Euro par habitant","0,87","p"
"2008","Pologne","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,80","p"
"2008","Pologne","Autres dépenses","Millions d'unités de monnaie nationale","116,00","p"
"2008","Pologne","Maladie/Soins de santé","Millions d'euros","16.171,80","p"
"2008","Pologne","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","15.020,06","p"
"2008","Pologne","Maladie/Soins de santé","Euro par habitant","424,17","p"
"2008","Pologne","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","393,96","p"
"2008","Pologne","Maladie/Soins de santé","Millions d'unités de monnaie nationale","56.796,98","p"
"2008","Portugal","Total des dépenses","Millions d'euros","41.877,27",""
"2008","Portugal","Total des dépenses","Millions d'euros (aux prix constants de 2010)","41.929,26",""
"2008","Portugal","Total des dépenses","Euro par habitant","3.966,34",""
"2008","Portugal","Total des dépenses","Euro par habitant (aux prix constants de 2010)","3.971,26",""
"2008","Portugal","Total des dépenses","Millions d'unités de monnaie nationale","41.877,27",""
"2008","Portugal","Prestations de protection sociale","Millions d'euros","39.850,54",""
"2008","Portugal","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","39.900,01",""
"2008","Portugal","Prestations de protection sociale","Euro par habitant","3.774,38",""
"2008","Portugal","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","3.779,06",""
"2008","Portugal","Prestations de protection sociale","Millions d'unités de monnaie nationale","39.850,54",""
"2008","Portugal","Dépenses de fonctionnement","Millions d'euros","857,93",""
"2008","Portugal","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","858,99",""
